URL,Owner,Repo,Severity,Type,Score,Cyrillic,Entropy Files,YARA Matches,Status
https://github.com/114514awa666/delta-force-tactical-tools,114514awa666,delta-force-tactical-tools,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/gicarlos2025/delta-force-elite-tactics,gicarlos2025,delta-force-elite-tactics,HIGH,YARA_MATCH,61,False,0,2,PENDING
https://github.com/nam26012003/delta-force-elite-advantage,nam26012003,delta-force-elite-advantage,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/Abdulbaqi-ng/delta-force-tactical-toolkit,Abdulbaqi-ng,delta-force-tactical-toolkit,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/nikhilmoruskar/delta-force-tactical-toolkit,nikhilmoruskar,delta-force-tactical-toolkit,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/Saibal-Tony/delta-force-enhanced-engine,Saibal-Tony,delta-force-enhanced-engine,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/DeltaForce-EliteModToolkit/fastapi-radar,DeltaForce-EliteModToolkit,fastapi-radar,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/steshk-21/Delta-Force-GameHacks,steshk-21,Delta-Force-GameHacks,HIGH,CYRILLIC_OBFUSCATION,93,True,1,1,PENDING
https://github.com/DeltaForce-Elite-Mods/awesome-mcp-servers,DeltaForce-Elite-Mods,awesome-mcp-servers,HIGH,YARA_MATCH,51,False,0,2,PENDING
https://github.com/nikhilkannale/delta-force-advantage-toolset,nikhilkannale,delta-force-advantage-toolset,HIGH,YARA_MATCH,68,False,0,3,PENDING
https://github.com/TumedeiRiccardo/delta-force-tactical-mods,TumedeiRiccardo,delta-force-tactical-mods,HIGH,YARA_MATCH,61,False,0,2,PENDING
https://github.com/chrisitantaco/delta-force-modded-tools,chrisitantaco,delta-force-modded-tools,LOW,PATTERN_MATCH,31,False,0,0,PENDING
https://github.com/R34korprray/delta-force-enhanced-play,R34korprray,delta-force-enhanced-play,HIGH,YARA_MATCH,99,False,0,4,PENDING
https://github.com/iwadon1226/delta-force-enhanced-playbook,iwadon1226,delta-force-enhanced-playbook,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/euclid1620/delta-force-enhancer-tools,euclid1620,delta-force-enhancer-tools,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/Kapiroxkox/Delta-Force-HackTool-,Kapiroxkox,Delta-Force-HackTool-,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/dksiu8147/Delta-Force,dksiu8147,Delta-Force,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/posesedbot/delta-force-unfair-advantage,posesedbot,delta-force-unfair-advantage,LOW,PATTERN_MATCH,31,False,0,0,PENDING
https://github.com/polopaa/delta-force-elite-utility,polopaa,delta-force-elite-utility,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/killkol/delta-force-essentials-engine,killkol,delta-force-essentials-engine,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/rizsutt/delta-force-elite-menu,rizsutt,delta-force-elite-menu,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/ashfakhossain15/delta-force-enhancer-pack,ashfakhossain15,delta-force-enhancer-pack,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/Aswanth-create/delta-force-enhancer-menu,Aswanth-create,delta-force-enhancer-menu,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/NapatpanOP/delta-force-enhancer-tools,NapatpanOP,delta-force-enhancer-tools,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/ro-zumari/delta-force-advantage-toolkit,ro-zumari,delta-force-advantage-toolkit,LOW,PATTERN_MATCH,31,False,0,0,PENDING
https://github.com/naturesda/DeltaForce-TacticalMenuHub,naturesda,DeltaForce-TacticalMenuHub,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/KaReem-HamZa/delta-force-enhanced-ops-menu,KaReem-HamZa,delta-force-enhanced-ops-menu,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/Savitar-Edge/delta-force-enhanced-engine,Savitar-Edge,delta-force-enhanced-engine,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/MONKEY9111/delta-force-elite-aim-enhancer,MONKEY9111,delta-force-elite-aim-enhancer,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/seeni-sparrow/delta-force-elite-mods,seeni-sparrow,delta-force-elite-mods,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/momocarterodg/delta-force-enhanced-play,momocarterodg,delta-force-enhanced-play,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/thuraaungzaw69/delta-force-tactical-tools,thuraaungzaw69,delta-force-tactical-tools,HIGH,YARA_MATCH,53,False,0,2,PENDING
https://github.com/muhammadrifky05/delta-force-aim-enhancer,muhammadrifky05,delta-force-aim-enhancer,HIGH,YARA_MATCH,68,False,0,3,PENDING
https://github.com/voltrax99/delta-force-enhanced-tactics,voltrax99,delta-force-enhanced-tactics,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/112nik223455/delta-force-aimbot-suite,112nik223455,delta-force-aimbot-suite,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/simplkian/delta-force-ai-aim-assist,simplkian,delta-force-ai-aim-assist,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/BananaCH836/Delta-Force-COV-V3,BananaCH836,Delta-Force-COV-V3,HIGH,YARA_MATCH,75,False,0,2,PENDING
https://github.com/guillaume923412/delta-force-aimbot-ai-engine,guillaume923412,delta-force-aimbot-ai-engine,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/aungsanoo-dev/delta-force-precision-optimizer,aungsanoo-dev,delta-force-precision-optimizer,HIGH,YARA_MATCH,91,False,0,4,PENDING
https://github.com/Delta-Force-ESP-AIMBOT/.github,Delta-Force-ESP-AIMBOT,.github,HIGH,YARA_MATCH,77,False,0,2,PENDING
https://github.com/Delta-Force-ESP-AIMBOT/Delta-Force-ESP-AIMBOT,Delta-Force-ESP-AIMBOT,Delta-Force-ESP-AIMBOT,HIGH,YARA_MATCH,77,False,0,2,PENDING
https://github.com/Delta-Force-Opti-Community/.github,Delta-Force-Opti-Community,.github,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/Delta-Force-Opti-Community/Delta-Force-Opti-Pack,Delta-Force-Opti-Community,Delta-Force-Opti-Pack,HIGH,YARA_MATCH,15,False,0,1,PENDING
https://github.com/haver0-Delta-Force-Cheat/.github,haver0-Delta-Force-Cheat,.github,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/fracturedAI/delta-force-aim-enhancer,fracturedAI,delta-force-aim-enhancer,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/ghv31233/delta-force-aimbot-ai-lab,ghv31233,delta-force-aimbot-ai-lab,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/MrKebs/delta-force-elite-aimbot-tools,MrKebs,delta-force-elite-aimbot-tools,HIGH,CYRILLIC_OBFUSCATION,93,True,1,1,PENDING
https://github.com/s60r-Delta-Force-Hack/.github,s60r-Delta-Force-Hack,.github,HIGH,YARA_MATCH,28,False,0,1,PENDING
https://github.com/Delta-Force-Cheat-lareine/.github,Delta-Force-Cheat-lareine,.github,HIGH,YARA_MATCH,36,False,0,1,PENDING
https://github.com/aristea-aetsira/DeltaForce-AI-PrecisionPilot,aristea-aetsira,DeltaForce-AI-PrecisionPilot,HIGH,CYRILLIC_OBFUSCATION,70,True,1,0,PENDING
https://github.com/Kirthiv02/DeltaForce-AimMaster,Kirthiv02,DeltaForce-AimMaster,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/EGonz01101100/DeltaForce-AutoAimX,EGonz01101100,DeltaForce-AutoAimX,HIGH,CYRILLIC_OBFUSCATION,100,True,1,3,PENDING
https://github.com/NoTKanye23/DeltaForce-AI-AimMaster,NoTKanye23,DeltaForce-AI-AimMaster,HIGH,CYRILLIC_OBFUSCATION,99,True,1,1,PENDING
https://github.com/keradorababyboom/DeltaForce-AutoAimX,keradorababyboom,DeltaForce-AutoAimX,HIGH,CYRILLIC_OBFUSCATION,100,True,1,1,PENDING
https://github.com/prokilljays/DeltaOpsTactical,prokilljays,DeltaOpsTactical,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/shieldryoimai/v1-Force-NoRecoil,shieldryoimai,v1-Force-NoRecoil,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/blackcoffe681/DeltaTactixPro,blackcoffe681,DeltaTactixPro,HIGH,YARA_MATCH,68,False,0,3,PENDING
https://github.com/dragon71atomy/DeltaTactixTool,dragon71atomy,DeltaTactixTool,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/avetoncon1750/DeltaTactixTool,avetoncon1750,DeltaTactixTool,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/simplos/delta-force-cheat,simplos,delta-force-cheat,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/dwijay01/delta-force-hack,dwijay01,delta-force-hack,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/opposumninja0446/DeltaTactixTool,opposumninja0446,DeltaTactixTool,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/manciarancorchunky/DeltaTactixTool,manciarancorchunky,DeltaTactixTool,HIGH,YARA_MATCH,66,False,0,3,PENDING
https://github.com/ibrahimbojah/delta-force-tactical-trainer,ibrahimbojah,delta-force-tactical-trainer,HIGH,YARA_MATCH,61,False,0,2,PENDING
https://github.com/aboran1122/delta-force-tactical-trainer,aboran1122,delta-force-tactical-trainer,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/192-168-4201/DeltaForce-EliteTrainer,192-168-4201,DeltaForce-EliteTrainer,HIGH,CYRILLIC_OBFUSCATION,100,True,1,5,PENDING
https://github.com/Yemvis/delta-force-enhanced-trainer,Yemvis,delta-force-enhanced-trainer,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/babataifa/delta-force-tactical-trainer,babataifa,delta-force-tactical-trainer,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/delta-force-trainer/delta-force-trainer,delta-force-trainer,delta-force-trainer,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/diegoxl125/DeltaForce-OperatorEnhancer,diegoxl125,DeltaForce-OperatorEnhancer,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/okiebenladen24/v10-Delta-Unlocker,okiebenladen24,v10-Delta-Unlocker,HIGH,YARA_MATCH,77,False,0,2,PENDING
https://github.com/bessone5102/DeltaForce-PrimeTrainer,bessone5102,DeltaForce-PrimeTrainer,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/Magt1998/Delta-Force-Trainer,Magt1998,Delta-Force-Trainer,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/parnisha4727/DeltaTactixTool,parnisha4727,DeltaTactixTool,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/sergio79set/Delta-Force-Trainer,sergio79set,Delta-Force-Trainer,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/Planet-Source-Code/cola-kattn-delta-force-2-trainer__1-45323,Planet-Source-Code,cola-kattn-delta-force-2-trainer__1-45323,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/Valentino090/delta-force-esp-toolkit,Valentino090,delta-force-esp-toolkit,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/pacifique-alt/delta-force-esp-suite,pacifique-alt,delta-force-esp-suite,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/Utkarsh2804Bonde/delta-force-esp-toolkit,Utkarsh2804Bonde,delta-force-esp-toolkit,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/momoneobxodim/DeltaForce-EspVision,momoneobxodim,DeltaForce-EspVision,HIGH,CYRILLIC_OBFUSCATION,100,True,1,1,PENDING
https://github.com/ladylucktobehuman1/v10-Delta-Unlocker,ladylucktobehuman1,v10-Delta-Unlocker,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/rockback955/DeltaTactixTool,rockback955,DeltaTactixTool,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/kidenngamepro25/delta-force-hack,kidenngamepro25,delta-force-hack,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/Delta-Force-Hack/.github,Delta-Force-Hack,.github,HIGH,YARA_MATCH,74,False,0,3,PENDING
https://github.com/Delta-Force-External-Cheat/.github,Delta-Force-External-Cheat,.github,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/creptk/delta-force-visual-enhancer,creptk,delta-force-visual-enhancer,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/Hailemariam-Muche/delta-force-visual-aid,Hailemariam-Muche,delta-force-visual-aid,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/i218-Delta-Force-Wallhack/.github,i218-Delta-Force-Wallhack,.github,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/bubbies6773/DeltaForceWallhackWindows2025,bubbies6773,DeltaForceWallhackWindows2025,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/ay-josiah/DeltaForce-VisionaryMod,ay-josiah,DeltaForce-VisionaryMod,HIGH,CYRILLIC_OBFUSCATION,100,True,1,1,PENDING
https://github.com/faizanasim25/DeltaForce-WallSight,faizanasim25,DeltaForce-WallSight,HIGH,CYRILLIC_OBFUSCATION,100,True,1,1,PENDING
https://github.com/bratelvissanchez/v8-Force-Radar,bratelvissanchez,v8-Force-Radar,HIGH,YARA_MATCH,77,False,0,2,PENDING
https://github.com/bubar3942/DeltaForceESPCheatDownload,bubar3942,DeltaForceESPCheatDownload,HIGH,YARA_MATCH,61,False,0,2,PENDING
https://github.com/Tiagojose006/DeltaForce-ShadowEnhancer,Tiagojose006,DeltaForce-ShadowEnhancer,HIGH,CYRILLIC_OBFUSCATION,93,True,1,1,PENDING
https://github.com/minekraterfenx/DeltaForce-XploitHub,minekraterfenx,DeltaForce-XploitHub,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/babynian1/DeltaForceTacticalToolkit,babynian1,DeltaForceTacticalToolkit,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/Micky6595/DeltaForce-H4xLab,Micky6595,DeltaForce-H4xLab,HIGH,CYRILLIC_OBFUSCATION,100,True,1,4,PENDING
https://github.com/akshaysuresh340/DeltaForce-HaxSuite,akshaysuresh340,DeltaForce-HaxSuite,HIGH,CYRILLIC_OBFUSCATION,93,True,1,1,PENDING
https://github.com/mada4456/DeltaForce-MastermindTools,mada4456,DeltaForce-MastermindTools,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/happyboy8338/DeltaForce-OperatorToolset,happyboy8338,DeltaForce-OperatorToolset,HIGH,CYRILLIC_OBFUSCATION,100,True,1,2,PENDING
https://github.com/siddoberman/Delta-Force-Hack,siddoberman,Delta-Force-Hack,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/elksaw2476/DeltaSecHack,elksaw2476,DeltaSecHack,HIGH,YARA_MATCH,77,False,0,2,PENDING
https://github.com/piffygirlnonstop/Delta-Force-Hack,piffygirlnonstop,Delta-Force-Hack,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/carevoluciya9572/Delta-Force-Hacker,carevoluciya9572,Delta-Force-Hacker,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/CristRo/DeltaForce-HackSuite,CristRo,DeltaForce-HackSuite,HIGH,CYRILLIC_OBFUSCATION,70,True,1,1,PENDING
https://github.com/buckshotwall/Hack-DeltaForce,buckshotwall,Hack-DeltaForce,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/newtonvivaphase/IronGale,newtonvivaphase,IronGale,HIGH,YARA_MATCH,74,False,0,3,PENDING
https://github.com/wotxoreoxx/GhostPulse,wotxoreoxx,GhostPulse,HIGH,YARA_MATCH,89,False,0,4,PENDING
https://github.com/coly2000xsv/Delta-Force-Interface-Recoil-Tool,coly2000xsv,Delta-Force-Interface-Recoil-Tool,HIGH,YARA_MATCH,53,False,0,2,PENDING
https://github.com/bankai666/warzone-2044-advantage-toolkit,bankai666,warzone-2044-advantage-toolkit,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/khairul-bx1/Call-of-Duty-Phoenix-V12,khairul-bx1,Call-of-Duty-Phoenix-V12,HIGH,YARA_MATCH,91,False,0,2,PENDING
https://github.com/R0LT0N/WarzoneHack,R0LT0N,WarzoneHack,HIGH,YARA_MATCH,65,False,1,2,PENDING
https://github.com/WutheringWavesToolkit/WarzoneExternalCheat,WutheringWavesToolkit,WarzoneExternalCheat,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/Warzone-Hack-lam82/.github,Warzone-Hack-lam82,.github,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/Artem696969696969/warzone-advantage-tools,Artem696969696969,warzone-advantage-tools,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/Warzone-Hack-enderde/.github,Warzone-Hack-enderde,.github,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/mrjesonyeniceri98/WZ3-Hack-Mod,mrjesonyeniceri98,WZ3-Hack-Mod,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/CozaPenereg/Warzone-3-HyperKill,CozaPenereg,Warzone-3-HyperKill,HIGH,YARA_MATCH,67,False,0,2,PENDING
https://github.com/VelisLotajuv/Warzone-2-NecroStrike,VelisLotajuv,Warzone-2-NecroStrike,HIGH,YARA_MATCH,59,False,0,2,PENDING
https://github.com/weltkindfury1/WarzoneTacticalEdge,weltkindfury1,WarzoneTacticalEdge,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/realboystalker/WarzoneTacticalEdge,realboystalker,WarzoneTacticalEdge,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/opidoraagentstar/WarzoneTactixPro,opidoraagentstar,WarzoneTactixPro,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/bowarcherdisco92/WarzoneTacticalEdge,bowarcherdisco92,WarzoneTacticalEdge,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/villanita84/WarzoneTactixPro,villanita84,WarzoneTactixPro,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/dragonknightvern3/WarzoneEnhanceTool,dragonknightvern3,WarzoneEnhanceTool,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/stepastepan3634/WarzoneTacticalEdge,stepastepan3634,WarzoneTacticalEdge,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/bambinokerozerol60/WarzoneTacticalEdge,bambinokerozerol60,WarzoneTacticalEdge,HIGH,YARA_MATCH,76,False,0,3,PENDING
https://github.com/cuddlebug37red/BattlefieldEdgeTool,cuddlebug37red,BattlefieldEdgeTool,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/kelmrulesinpage87/WarzoneTactixPro,kelmrulesinpage87,WarzoneTactixPro,HIGH,YARA_MATCH,84,False,0,3,PENDING
https://github.com/mylifedebafwalkman/WarzoneEnhanceTool,mylifedebafwalkman,WarzoneEnhanceTool,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/bubblegum1097/WarzoneTactixPro,bubblegum1097,WarzoneTactixPro,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/vmer30dobby/Duty3-Hack-Mod,vmer30dobby,Duty3-Hack-Mod,HIGH,YARA_MATCH,100,False,0,2,PENDING
https://github.com/igorgarik3iuhgbuh/WZ3-Hacking-Tool,igorgarik3iuhgbuh,WZ3-Hacking-Tool,HIGH,YARA_MATCH,100,False,0,4,PENDING
https://github.com/pharaon8813/Warzone-Hack-23,pharaon8813,Warzone-Hack-23,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/godistime822/warzone-hack,godistime822,warzone-hack,HIGH,YARA_MATCH,100,False,0,2,PENDING
https://github.com/novalitic/INTERWEB-COD-Warzone-2-Cheat,novalitic,INTERWEB-COD-Warzone-2-Cheat,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/angertie/warzone-2044-advantage-toolkit,angertie,warzone-2044-advantage-toolkit,HIGH,YARA_MATCH,91,False,0,4,PENDING
https://github.com/bledstar/warzone-advantage-tools,bledstar,warzone-advantage-tools,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/bananinias/warzone-aim-enhancer,bananinias,warzone-aim-enhancer,LOW,PATTERN_MATCH,31,False,0,0,PENDING
https://github.com/NeonFennec94/Cortex-AC-Real-Kernel-Level-Anti-Cheat-for-Linux,NeonFennec94,Cortex-AC-Real-Kernel-Level-Anti-Cheat-for-Linux,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/marvin69187/yolo_object_detector,marvin69187,yolo_object_detector,MEDIUM,HIGH_ENTROPY,35,False,1,0,PENDING
https://github.com/yogas13/WarzoneMasterToolkit,yogas13,WarzoneMasterToolkit,HIGH,CYRILLIC_OBFUSCATION,100,True,1,7,PENDING
https://github.com/nelsoft-client/cod-warzone-cheat,nelsoft-client,cod-warzone-cheat,MEDIUM,PATTERN_MATCH,50,False,0,0,PENDING
https://github.com/mrzadhrjs/WarzoneExternalCheat,mrzadhrjs,WarzoneExternalCheat,HIGH,YARA_MATCH,85,False,0,2,PENDING
https://github.com/ChrisSofts/Warzone-Software-WH-ESP-AIM,ChrisSofts,Warzone-Software-WH-ESP-AIM,HIGH,YARA_MATCH,81,False,0,1,PENDING
https://github.com/UndetectedSolutions/cod-warzone-cheat,UndetectedSolutions,cod-warzone-cheat,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/MeganSofts/Warzone-Pro-Software-WH-ESP-AIM,MeganSofts,Warzone-Pro-Software-WH-ESP-AIM,HIGH,YARA_MATCH,86,False,0,1,PENDING
https://github.com/engineowning-warzone2-cheats/Warzone2-Cheat,engineowning-warzone2-cheats,Warzone2-Cheat,HIGH,YARA_MATCH,100,False,0,2,PENDING
https://github.com/engineowning-warzone2-cheats/.github,engineowning-warzone2-cheats,.github,HIGH,YARA_MATCH,69,False,0,2,PENDING
https://github.com/itay965/warzone-aim-tools-lab,itay965,warzone-aim-tools-lab,HIGH,YARA_MATCH,70,False,0,1,PENDING
https://github.com/mrTakupo/Warzone-CheatTool,mrTakupo,Warzone-CheatTool,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/iNokaravCopx/Warzone-3-NitroStrike,iNokaravCopx,Warzone-3-NitroStrike,HIGH,YARA_MATCH,59,False,0,2,PENDING
https://github.com/Rodri262/warzone-aim-enhancer,Rodri262,warzone-aim-enhancer,HIGH,YARA_MATCH,62,False,0,1,PENDING
https://github.com/l22e-Call-of-Duty-Aimbot/.github,l22e-Call-of-Duty-Aimbot,.github,HIGH,YARA_MATCH,38,False,0,1,PENDING
https://github.com/avatar0007/warzone-aim-enhancer-toolkit,avatar0007,warzone-aim-enhancer-toolkit,HIGH,YARA_MATCH,78,False,0,1,PENDING
https://github.com/dank2034/-Warzone-ExternalTool,dank2034,-Warzone-ExternalTool,HIGH,YARA_MATCH,61,False,0,2,PENDING
https://github.com/COD-Warzone-Wallhack-rt865/.github,COD-Warzone-Wallhack-rt865,.github,HIGH,YARA_MATCH,36,False,0,1,PENDING
https://github.com/apex31-Call-of-Duty-Wallhack/.github,apex31-Call-of-Duty-Wallhack,.github,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/wuddly75stewart/WarzoneTactixPro,wuddly75stewart,WarzoneTactixPro,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/nighthuntermotown/WarzoneTacticalEdge,nighthuntermotown,WarzoneTacticalEdge,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/megacraftmug/WarzoneTacticalEdge,megacraftmug,WarzoneTacticalEdge,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/breekommunist200/WarzoneTacticsTool,breekommunist200,WarzoneTacticsTool,HIGH,YARA_MATCH,92,False,0,3,PENDING
https://github.com/boese5beetleg/Warzone-Phantom-ESP-Wallhack-2025-Free-Download---Visual-Overlay-Tool,boese5beetleg,Warzone-Phantom-ESP-Wallhack-2025-Free-Download---Visual-Overlay-Tool,HIGH,YARA_MATCH,94,False,0,1,PENDING
https://github.com/chieftainicebot528/WarzoneTacticalEdge,chieftainicebot528,WarzoneTacticalEdge,HIGH,YARA_MATCH,100,False,0,3,PENDING
https://github.com/shooterdika42/warzone,shooterdika42,warzone,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/ReversePrivate/CHEAT-LOADER,ReversePrivate,CHEAT-LOADER,HIGH,YARA_MATCH,30,False,0,1,PENDING
https://github.com/JamesWrigley/moodloader,JamesWrigley,moodloader,HIGH,YARA_MATCH,15,False,0,1,PENDING
https://github.com/PricilaBetan/unlock-all-camo-showcase-warzone,PricilaBetan,unlock-all-camo-showcase-warzone,LOW,PATTERN_MATCH,39,False,0,0,PENDING
https://github.com/johncnna/warzone-hwid-masque,johncnna,warzone-hwid-masque,HIGH,YARA_MATCH,54,False,0,1,PENDING
https://github.com/VinM94/warzone-unlock-vault,VinM94,warzone-unlock-vault,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/mohan113131313/warzone-unlockall-toolbox,mohan113131313,warzone-unlockall-toolbox,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/Taiki-Tanaka-uwu/camo-unlocker-warzone-express,Taiki-Tanaka-uwu,camo-unlocker-warzone-express,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/2kshed/warzone-hwid-shield,2kshed,warzone-hwid-shield,HIGH,YARA_MATCH,69,False,0,2,PENDING
https://github.com/Warzone-All-Unlock-Tool-Free/Warzone-All-Unlock-Tool-Free,Warzone-All-Unlock-Tool-Free,Warzone-All-Unlock-Tool-Free,HIGH,YARA_MATCH,69,False,0,2,PENDING
https://github.com/Warzone-All-Unlock-Tool-Free/.github,Warzone-All-Unlock-Tool-Free,.github,HIGH,YARA_MATCH,44,False,0,1,PENDING
https://github.com/Hagena/warzone-unlock-all-suite,Hagena,warzone-unlock-all-suite,HIGH,YARA_MATCH,99,False,0,4,PENDING
https://github.com/ferst2000qd/Spoofer-EAC-BE-Valorant-Warzone-Overwatch-Dayz-EFT-Fortnite,ferst2000qd,Spoofer-EAC-BE-Valorant-Warzone-Overwatch-Dayz-EFT-Fortnite,LOW,PATTERN_MATCH,23,False,0,0,PENDING
https://github.com/vinzy2/Fortnite-Esp-Aimbot-Exploits-Hwid-Spoofer-Cleaner-Hack-Cheat,vinzy2,Fortnite-Esp-Aimbot-Exploits-Hwid-Spoofer-Cleaner-Hack-Cheat,HIGH,YARA_MATCH,33,False,0,1,PENDING
https://github.com/gupr0x4/HWID-Spoofer-for-Fortnite-and-Valorant,gupr0x4,HWID-Spoofer-for-Fortnite-and-Valorant,HIGH,YARA_MATCH,23,False,0,1,PENDING
https://github.com/stillontrends/warzone-universal-camo-unlocker,stillontrends,warzone-universal-camo-unlocker,HIGH,YARA_MATCH,46,False,0,1,PENDING
https://github.com/geminusbc/warzone4-unlockall-console,geminusbc,warzone4-unlockall-console,HIGH,YARA_MATCH,30,False,0,1,PENDING
